NACA 0011
1.00000000	0.00000000
0.99901336	0.00012796
0.99605735	0.00051041
0.99114363	0.00114311
0.98429158	0.00201908
0.97552826	0.00312887
0.96488824	0.00446071
0.95241353	0.00600085
0.93815334	0.00773385
0.92216396	0.00964290
0.90450850	0.01171009
0.88525662	0.01391672
0.86448431	0.01624351
0.84227355	0.01867073
0.81871199	0.02117837
0.79389263	0.02374612
0.76791340	0.02635340
0.74087684	0.02897927
0.71288965	0.03160235
0.68406228	0.03420068
0.65450850	0.03675167
0.62434494	0.03923192
0.59369066	0.04161726
0.56266662	0.04388274
0.53139526	0.04600272
0.50000000	0.04795106
0.46860474	0.04970143
0.43733338	0.05122762
0.40630934	0.05250402
0.37565506	0.05350613
0.34549150	0.05421111
0.31593772	0.05459837
0.28711035	0.05465009
0.25912316	0.05435181
0.23208660	0.05369282
0.20610737	0.05266657
0.18128801	0.05127082
0.15772645	0.04950782
0.13551569	0.04738413
0.11474338	0.04491046
0.09549150	0.04210123
0.07783604	0.03897402
0.06184666	0.03554890
0.04758647	0.03184766
0.03511176	0.02789291
0.02447174	0.02370727
0.01570842	0.01931244
0.00885637	0.01472838
0.00394265	0.00997260
0.00098664	0.00505952
0.00000000	0.00000000
0.00098664	-0.00505952
0.00394265	-0.00997260
0.00885637	-0.01472838
0.01570842	-0.01931244
0.02447174	-0.02370727
0.03511176	-0.02789291
0.04758647	-0.03184766
0.06184666	-0.03554890
0.07783604	-0.03897402
0.09549150	-0.04210123
0.11474338	-0.04491046
0.13551569	-0.04738413
0.15772645	-0.04950782
0.18128801	-0.05127082
0.20610737	-0.05266657
0.23208660	-0.05369282
0.25912316	-0.05435181
0.28711035	-0.05465009
0.31593772	-0.05459837
0.34549150	-0.05421111
0.37565506	-0.05350613
0.40630934	-0.05250402
0.43733338	-0.05122762
0.46860474	-0.04970143
0.50000000	-0.04795106
0.53139526	-0.04600272
0.56266662	-0.04388274
0.59369066	-0.04161726
0.62434494	-0.03923192
0.65450850	-0.03675167
0.68406228	-0.03420068
0.71288965	-0.03160235
0.74087684	-0.02897927
0.76791340	-0.02635340
0.79389263	-0.02374612
0.81871199	-0.02117837
0.84227355	-0.01867073
0.86448431	-0.01624351
0.88525662	-0.01391672
0.90450850	-0.01171009
0.92216396	-0.00964290
0.93815334	-0.00773385
0.95241353	-0.00600085
0.96488824	-0.00446071
0.97552826	-0.00312887
0.98429158	-0.00201908
0.99114363	-0.00114311
0.99605735	-0.00051041
0.99901336	-0.00012796
1.00000000	0.00000000

